product_cd	category_major_cd	category_medium_cd	category_small_cd	unit_price	unit_cost	category_major_name	category_medium_name	category_small_name
P090903168	9	909	90903	800.0	600.0	洗剤	台所用品	調理補助器具キッチンシール
P090903169	9	909	90903	800.0	600.0	洗剤	台所用品	調理補助器具キッチンシール
P090903170	9	909	90903	815.0	611.0	洗剤	台所用品	調理補助器具キッチンシール
P090903171	9	909	90903	850.0	638.0	洗剤	台所用品	調理補助器具キッチンシール
P090903172	9	909	90903	850.0	638.0	洗剤	台所用品	調理補助器具キッチンシール
P090903173	9	909	90903	850.0	638.0	洗剤	台所用品	調理補助器具キッチンシール
P090903174	9	909	90903	880.0	660.0	洗剤	台所用品	調理補助器具キッチンシール
P090903175	9	909	90903	880.0	660.0	洗剤	台所用品	調理補助器具キッチンシール
P090903176	9	909	90903	880.0	660.0	洗剤	台所用品	調理補助器具キッチンシール
P090903177	9	909	90903	960.0	720.0	洗剤	台所用品	調理補助器具キッチンシール
P090903178	9	909	90903	970.0	728.0	洗剤	台所用品	調理補助器具キッチンシール
P090903179	9	909	90903	1040.0	780.0	洗剤	台所用品	調理補助器具キッチンシール
P090903180	9	909	90903	1050.0	788.0	洗剤	台所用品	調理補助器具キッチンシール
P090903181	9	909	90903	1080.0	810.0	洗剤	台所用品	調理補助器具キッチンシール
P090903182	9	909	90903	1200.0	900.0	洗剤	台所用品	調理補助器具キッチンシール
P090903183	9	909	90903	1200.0	900.0	洗剤	台所用品	調理補助器具キッチンシール
P090903184	9	909	90903	1280.0	960.0	洗剤	台所用品	調理補助器具キッチンシール
P090903185	9	909	90903	1360.0	1020.0	洗剤	台所用品	調理補助器具キッチンシール
P090903186	9	909	90903	1440.0	1080.0	洗剤	台所用品	調理補助器具キッチンシール
P090903187	9	909	90903	1440.0	1080.0	洗剤	台所用品	調理補助器具キッチンシール
P090903188	9	909	90903	1480.0	1110.0	洗剤	台所用品	調理補助器具キッチンシール
P090903189	9	909	90903	1520.0	1140.0	洗剤	台所用品	調理補助器具キッチンシール
P090903190	9	909	90903	1600.0	1200.0	洗剤	台所用品	調理補助器具キッチンシール
P090903191	9	909	90903	1600.0	1200.0	洗剤	台所用品	調理補助器具キッチンシール
P090903192	9	909	90903	1600.0	1200.0	洗剤	台所用品	調理補助器具キッチンシール
P090903193	9	909	90903	1750.0	1313.0	洗剤	台所用品	調理補助器具キッチンシール
P090903194	9	909	90903	1800.0	1350.0	洗剤	台所用品	調理補助器具キッチンシール
P090903195	9	909	90903	1800.0	1350.0	洗剤	台所用品	調理補助器具キッチンシール
P090903196	9	909	90903	1800.0	1350.0	洗剤	台所用品	調理補助器具キッチンシール
P090903197	9	909	90903	1900.0	1425.0	洗剤	台所用品	調理補助器具キッチンシール
P090903198	9	909	90903	2200.0	1650.0	洗剤	台所用品	調理補助器具キッチンシール
P090903199	9	909	90903	2250.0	1688.0	洗剤	台所用品	調理補助器具キッチンシール
P090903200	9	909	90903	2250.0	1688.0	洗剤	台所用品	調理補助器具キッチンシール
P090903201	9	909	90903	2700.0	2025.0	洗剤	台所用品	調理補助器具キッチンシール
P090903202	9	909	90903	2700.0	2025.0	洗剤	台所用品	調理補助器具キッチンシール
P090903203	9	909	90903	3580.0	2685.0	洗剤	台所用品	調理補助器具キッチンシール
P090904001	9	909	90904	78.0	59.0	洗剤	台所用品	調理用消耗品
P090904002	9	909	90904	98.0	74.0	洗剤	台所用品	調理用消耗品
P090904003	9	909	90904	98.0	74.0	洗剤	台所用品	調理用消耗品
P090904004	9	909	90904	98.0	74.0	洗剤	台所用品	調理用消耗品
P090904005	9	909	90904	110.0	83.0	洗剤	台所用品	調理用消耗品
P090904006	9	909	90904	128.0	96.0	洗剤	台所用品	調理用消耗品
P090904007	9	909	90904	128.0	96.0	洗剤	台所用品	調理用消耗品
P090904008	9	909	90904	135.0	101.0	洗剤	台所用品	調理用消耗品
P090904009	9	909	90904	135.0	101.0	洗剤	台所用品	調理用消耗品
P090904010	9	909	90904	135.0	101.0	洗剤	台所用品	調理用消耗品
P090904011	9	909	90904	135.0	101.0	洗剤	台所用品	調理用消耗品
P090904012	9	909	90904	135.0	101.0	洗剤	台所用品	調理用消耗品
P090904013	9	909	90904	135.0	101.0	洗剤	台所用品	調理用消耗品
P090904014	9	909	90904	135.0	101.0	洗剤	台所用品	調理用消耗品
P090904015	9	909	90904	138.0	104.0	洗剤	台所用品	調理用消耗品
P090904016	9	909	90904	143.0	107.0	洗剤	台所用品	調理用消耗品
P090904017	9	909	90904	150.0	113.0	洗剤	台所用品	調理用消耗品
P090904018	9	909	90904	155.0	116.0	洗剤	台所用品	調理用消耗品
P090904019	9	909	90904	155.0	116.0	洗剤	台所用品	調理用消耗品
P090904020	9	909	90904	158.0	119.0	洗剤	台所用品	調理用消耗品
P090904021	9	909	90904	158.0	119.0	洗剤	台所用品	調理用消耗品
P090904022	9	909	90904	158.0	119.0	洗剤	台所用品	調理用消耗品
P090904023	9	909	90904	158.0	119.0	洗剤	台所用品	調理用消耗品
P090904024	9	909	90904	165.0	124.0	洗剤	台所用品	調理用消耗品
P090904025	9	909	90904	168.0	126.0	洗剤	台所用品	調理用消耗品
P090904026	9	909	90904	168.0	126.0	洗剤	台所用品	調理用消耗品
P090904027	9	909	90904	178.0	134.0	洗剤	台所用品	調理用消耗品
P090904028	9	909	90904	180.0	135.0	洗剤	台所用品	調理用消耗品
P090904029	9	909	90904	180.0	135.0	洗剤	台所用品	調理用消耗品
P090904030	9	909	90904	180.0	135.0	洗剤	台所用品	調理用消耗品
P090904031	9	909	90904	188.0	141.0	洗剤	台所用品	調理用消耗品
P090904032	9	909	90904	190.0	143.0	洗剤	台所用品	調理用消耗品
P090904033	9	909	90904	190.0	143.0	洗剤	台所用品	調理用消耗品
P090904034	9	909	90904	193.0	145.0	洗剤	台所用品	調理用消耗品
P090904035	9	909	90904	195.0	146.0	洗剤	台所用品	調理用消耗品
P090904036	9	909	90904	195.0	146.0	洗剤	台所用品	調理用消耗品
P090904037	9	909	90904	198.0	149.0	洗剤	台所用品	調理用消耗品
P090904038	9	909	90904	198.0	149.0	洗剤	台所用品	調理用消耗品
P090904039	9	909	90904	198.0	149.0	洗剤	台所用品	調理用消耗品
P090904040	9	909	90904	210.0	158.0	洗剤	台所用品	調理用消耗品
P090904041	9	909	90904	210.0	158.0	洗剤	台所用品	調理用消耗品
P090904042	9	909	90904	213.0	160.0	洗剤	台所用品	調理用消耗品
P090904043	9	909	90904	213.0	160.0	洗剤	台所用品	調理用消耗品
P090904044	9	909	90904	220.0	165.0	洗剤	台所用品	調理用消耗品
P090904045	9	909	90904	225.0	169.0	洗剤	台所用品	調理用消耗品
P090904046	9	909	90904	225.0	169.0	洗剤	台所用品	調理用消耗品
P090904047	9	909	90904	225.0	169.0	洗剤	台所用品	調理用消耗品
P090904048	9	909	90904	228.0	171.0	洗剤	台所用品	調理用消耗品
P090904049	9	909	90904	228.0	171.0	洗剤	台所用品	調理用消耗品
P090904050	9	909	90904	235.0	176.0	洗剤	台所用品	調理用消耗品
P090904051	9	909	90904	240.0	180.0	洗剤	台所用品	調理用消耗品
P090904052	9	909	90904	245.0	184.0	洗剤	台所用品	調理用消耗品
P090904053	9	909	90904	245.0	184.0	洗剤	台所用品	調理用消耗品
P090904054	9	909	90904	245.0	184.0	洗剤	台所用品	調理用消耗品
P090904055	9	909	90904	250.0	188.0	洗剤	台所用品	調理用消耗品
P090904056	9	909	90904	250.0	188.0	洗剤	台所用品	調理用消耗品
P090904057	9	909	90904	258.0	194.0	洗剤	台所用品	調理用消耗品
P090904058	9	909	90904	258.0	194.0	洗剤	台所用品	調理用消耗品
P090904059	9	909	90904	258.0	194.0	洗剤	台所用品	調理用消耗品
P090904060	9	909	90904	260.0	195.0	洗剤	台所用品	調理用消耗品
P090904061	9	909	90904	268.0	201.0	洗剤	台所用品	調理用消耗品
P090904062	9	909	90904	268.0	201.0	洗剤	台所用品	調理用消耗品
P090904063	9	909	90904	280.0	210.0	洗剤	台所用品	調理用消耗品
P090904064	9	909	90904	280.0	210.0	洗剤	台所用品	調理用消耗品
P090904065	9	909	90904	285.0	214.0	洗剤	台所用品	調理用消耗品
P090904066	9	909	90904	285.0	214.0	洗剤	台所用品	調理用消耗品
P090904067	9	909	90904	285.0	214.0	洗剤	台所用品	調理用消耗品
P090904068	9	909	90904	290.0	218.0	洗剤	台所用品	調理用消耗品
P090904069	9	909	90904	295.0	221.0	洗剤	台所用品	調理用消耗品
P090904070	9	909	90904	298.0	224.0	洗剤	台所用品	調理用消耗品
P090904071	9	909	90904	298.0	224.0	洗剤	台所用品	調理用消耗品
P090904072	9	909	90904	310.0	233.0	洗剤	台所用品	調理用消耗品
P090904073	9	909	90904	310.0	233.0	洗剤	台所用品	調理用消耗品
P090904074	9	909	90904	310.0	233.0	洗剤	台所用品	調理用消耗品
P090904075	9	909	90904	315.0	236.0	洗剤	台所用品	調理用消耗品
P090904076	9	909	90904	315.0	236.0	洗剤	台所用品	調理用消耗品
P090904077	9	909	90904	325.0	244.0	洗剤	台所用品	調理用消耗品
P090904078	9	909	90904	325.0	244.0	洗剤	台所用品	調理用消耗品
P090904079	9	909	90904	328.0	246.0	洗剤	台所用品	調理用消耗品
P090904080	9	909	90904	330.0	248.0	洗剤	台所用品	調理用消耗品
P090904081	9	909	90904	340.0	255.0	洗剤	台所用品	調理用消耗品
P090904082	9	909	90904	350.0	263.0	洗剤	台所用品	調理用消耗品
P090904083	9	909	90904	350.0	263.0	洗剤	台所用品	調理用消耗品
P090904084	9	909	90904	360.0	270.0	洗剤	台所用品	調理用消耗品
P090904085	9	909	90904	360.0	270.0	洗剤	台所用品	調理用消耗品
P090904086	9	909	90904	365.0	274.0	洗剤	台所用品	調理用消耗品
P090904087	9	909	90904	380.0	285.0	洗剤	台所用品	調理用消耗品
P090904088	9	909	90904	390.0	293.0	洗剤	台所用品	調理用消耗品
P090904089	9	909	90904	398.0	299.0	洗剤	台所用品	調理用消耗品
P090904090	9	909	90904	398.0	299.0	洗剤	台所用品	調理用消耗品
P090904091	9	909	90904	398.0	299.0	洗剤	台所用品	調理用消耗品
P090904092	9	909	90904	398.0	299.0	洗剤	台所用品	調理用消耗品
P090904093	9	909	90904	398.0	299.0	洗剤	台所用品	調理用消耗品
P090904094	9	909	90904	420.0	315.0	洗剤	台所用品	調理用消耗品
P090904095	9	909	90904	420.0	315.0	洗剤	台所用品	調理用消耗品
P090904096	9	909	90904	440.0	330.0	洗剤	台所用品	調理用消耗品
P090904097	9	909	90904	450.0	338.0	洗剤	台所用品	調理用消耗品
P090904098	9	909	90904	450.0	338.0	洗剤	台所用品	調理用消耗品
P090904099	9	909	90904	450.0	338.0	洗剤	台所用品	調理用消耗品
P090904100	9	909	90904	450.0	338.0	洗剤	台所用品	調理用消耗品
P090904101	9	909	90904	458.0	344.0	洗剤	台所用品	調理用消耗品
P090904102	9	909	90904	458.0	344.0	洗剤	台所用品	調理用消耗品
P090904103	9	909	90904	480.0	360.0	洗剤	台所用品	調理用消耗品
P090904104	9	909	90904	528.0	396.0	洗剤	台所用品	調理用消耗品
P090904105	9	909	90904	558.0	419.0	洗剤	台所用品	調理用消耗品
P090904106	9	909	90904	568.0	426.0	洗剤	台所用品	調理用消耗品
P090904107	9	909	90904	580.0	435.0	洗剤	台所用品	調理用消耗品
P090904108	9	909	90904	598.0	449.0	洗剤	台所用品	調理用消耗品
P090904109	9	909	90904	620.0	465.0	洗剤	台所用品	調理用消耗品
P090904110	9	909	90904	650.0	488.0	洗剤	台所用品	調理用消耗品
P090904111	9	909	90904	690.0	518.0	洗剤	台所用品	調理用消耗品
P090904112	9	909	90904	780.0	585.0	洗剤	台所用品	調理用消耗品
P090904113	9	909	90904	810.0	608.0	洗剤	台所用品	調理用消耗品
P090904114	9	909	90904	815.0	611.0	洗剤	台所用品	調理用消耗品
P090904115	9	909	90904	880.0	660.0	洗剤	台所用品	調理用消耗品
P090904116	9	909	90904	880.0	660.0	洗剤	台所用品	調理用消耗品
P090904117	9	909	90904	1250.0	938.0	洗剤	台所用品	調理用消耗品
P090905001	9	909	90905	70.0	53.0	洗剤	台所用品	流し用品
P090905002	9	909	90905	75.0	56.0	洗剤	台所用品	流し用品
P090905003	9	909	90905	98.0	74.0	洗剤	台所用品	流し用品
P090905004	9	909	90905	98.0	74.0	洗剤	台所用品	流し用品
P090905005	9	909	90905	98.0	74.0	洗剤	台所用品	流し用品
P090905006	9	909	90905	110.0	83.0	洗剤	台所用品	流し用品
P090905007	9	909	90905	115.0	86.0	洗剤	台所用品	流し用品
P090905008	9	909	90905	120.0	90.0	洗剤	台所用品	流し用品
P090905009	9	909	90905	120.0	90.0	洗剤	台所用品	流し用品
P090905010	9	909	90905	120.0	90.0	洗剤	台所用品	流し用品
P090905011	9	909	90905	130.0	98.0	洗剤	台所用品	流し用品
P090905012	9	909	90905	135.0	101.0	洗剤	台所用品	流し用品
P090905013	9	909	90905	135.0	101.0	洗剤	台所用品	流し用品
P090905014	9	909	90905	145.0	109.0	洗剤	台所用品	流し用品
P090905015	9	909	90905	148.0	111.0	洗剤	台所用品	流し用品
P090905016	9	909	90905	150.0	113.0	洗剤	台所用品	流し用品
P090905017	9	909	90905	150.0	113.0	洗剤	台所用品	流し用品
P090905018	9	909	90905	158.0	119.0	洗剤	台所用品	流し用品
P090905019	9	909	90905	165.0	124.0	洗剤	台所用品	流し用品
P090905020	9	909	90905	165.0	124.0	洗剤	台所用品	流し用品
P090905021	9	909	90905	175.0	131.0	洗剤	台所用品	流し用品
P090905022	9	909	90905	178.0	134.0	洗剤	台所用品	流し用品
P090905023	9	909	90905	180.0	135.0	洗剤	台所用品	流し用品
P090905024	9	909	90905	180.0	135.0	洗剤	台所用品	流し用品
P090905025	9	909	90905	185.0	139.0	洗剤	台所用品	流し用品
P090905026	9	909	90905	185.0	139.0	洗剤	台所用品	流し用品
P090905027	9	909	90905	198.0	149.0	洗剤	台所用品	流し用品
P090905028	9	909	90905	198.0	149.0	洗剤	台所用品	流し用品
P090905029	9	909	90905	198.0	149.0	洗剤	台所用品	流し用品
P090905030	9	909	90905	198.0	149.0	洗剤	台所用品	流し用品
P090905031	9	909	90905	198.0	149.0	洗剤	台所用品	流し用品
P090905032	9	909	90905	198.0	149.0	洗剤	台所用品	流し用品
P090905033	9	909	90905	198.0	149.0	洗剤	台所用品	流し用品
P090905034	9	909	90905	210.0	158.0	洗剤	台所用品	流し用品
P090905035	9	909	90905	210.0	158.0	洗剤	台所用品	流し用品
P090905036	9	909	90905	210.0	158.0	洗剤	台所用品	流し用品
P090905037	9	909	90905	210.0	158.0	洗剤	台所用品	流し用品
P090905038	9	909	90905	218.0	164.0	洗剤	台所用品	流し用品
P090905039	9	909	90905	220.0	165.0	洗剤	台所用品	流し用品
P090905040	9	909	90905	225.0	169.0	洗剤	台所用品	流し用品
P090905041	9	909	90905	225.0	169.0	洗剤	台所用品	流し用品
P090905042	9	909	90905	225.0	169.0	洗剤	台所用品	流し用品
P090905043	9	909	90905	230.0	173.0	洗剤	台所用品	流し用品
P090905044	9	909	90905	238.0	179.0	洗剤	台所用品	流し用品
P090905045	9	909	90905	240.0	180.0	洗剤	台所用品	流し用品
P090905046	9	909	90905	245.0	184.0	洗剤	台所用品	流し用品
P090905047	9	909	90905	248.0	186.0	洗剤	台所用品	流し用品
P090905048	9	909	90905	248.0	186.0	洗剤	台所用品	流し用品
P090905049	9	909	90905	248.0	186.0	洗剤	台所用品	流し用品
P090905050	9	909	90905	250.0	188.0	洗剤	台所用品	流し用品
P090905051	9	909	90905	250.0	188.0	洗剤	台所用品	流し用品
P090905052	9	909	90905	250.0	188.0	洗剤	台所用品	流し用品
P090905053	9	909	90905	250.0	188.0	洗剤	台所用品	流し用品
P090905054	9	909	90905	255.0	191.0	洗剤	台所用品	流し用品
P090905055	9	909	90905	255.0	191.0	洗剤	台所用品	流し用品
P090905056	9	909	90905	255.0	191.0	洗剤	台所用品	流し用品
P090905057	9	909	90905	258.0	194.0	洗剤	台所用品	流し用品
P090905058	9	909	90905	258.0	194.0	洗剤	台所用品	流し用品
P090905059	9	909	90905	260.0	195.0	洗剤	台所用品	流し用品
P090905060	9	909	90905	268.0	201.0	洗剤	台所用品	流し用品
P090905061	9	909	90905	280.0	210.0	洗剤	台所用品	流し用品
P090905062	9	909	90905	280.0	210.0	洗剤	台所用品	流し用品
P090905063	9	909	90905	280.0	210.0	洗剤	台所用品	流し用品
P090905064	9	909	90905	280.0	210.0	洗剤	台所用品	流し用品
P090905065	9	909	90905	280.0	210.0	洗剤	台所用品	流し用品
P090905066	9	909	90905	280.0	210.0	洗剤	台所用品	流し用品
P090905067	9	909	90905	280.0	210.0	洗剤	台所用品	流し用品
P090905068	9	909	90905	280.0	210.0	洗剤	台所用品	流し用品
P090905069	9	909	90905	289.0	217.0	洗剤	台所用品	流し用品
P090905070	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905071	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905072	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905073	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905074	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905075	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905076	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905077	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905078	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905079	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905080	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905081	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905082	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905083	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905084	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905085	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905086	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905087	9	909	90905	298.0	224.0	洗剤	台所用品	流し用品
P090905088	9	909	90905	300.0	225.0	洗剤	台所用品	流し用品
P090905089	9	909	90905	320.0	240.0	洗剤	台所用品	流し用品
P090905090	9	909	90905	320.0	240.0	洗剤	台所用品	流し用品
P090905091	9	909	90905	328.0	246.0	洗剤	台所用品	流し用品
P090905092	9	909	90905	328.0	246.0	洗剤	台所用品	流し用品
P090905093	9	909	90905	335.0	251.0	洗剤	台所用品	流し用品
P090905094	9	909	90905	340.0	255.0	洗剤	台所用品	流し用品
P090905095	9	909	90905	340.0	255.0	洗剤	台所用品	流し用品
P090905096	9	909	90905	340.0	255.0	洗剤	台所用品	流し用品
P090905097	9	909	90905	340.0	255.0	洗剤	台所用品	流し用品
P090905098	9	909	90905	340.0	255.0	洗剤	台所用品	流し用品
P090905099	9	909	90905	340.0	255.0	洗剤	台所用品	流し用品
P090905100	9	909	90905	340.0	255.0	洗剤	台所用品	流し用品
P090905101	9	909	90905	340.0	255.0	洗剤	台所用品	流し用品
P090905102	9	909	90905	348.0	261.0	洗剤	台所用品	流し用品
P090905103	9	909	90905	358.0	269.0	洗剤	台所用品	流し用品
P090905104	9	909	90905	358.0	269.0	洗剤	台所用品	流し用品
P090905105	9	909	90905	358.0	269.0	洗剤	台所用品	流し用品
P090905106	9	909	90905	358.0	269.0	洗剤	台所用品	流し用品
P090905107	9	909	90905	358.0	269.0	洗剤	台所用品	流し用品
P090905108	9	909	90905	360.0	270.0	洗剤	台所用品	流し用品
P090905109	9	909	90905	360.0	270.0	洗剤	台所用品	流し用品
P090905110	9	909	90905	368.0	276.0	洗剤	台所用品	流し用品
P090905111	9	909	90905	368.0	276.0	洗剤	台所用品	流し用品
P090905112	9	909	90905	378.0	284.0	洗剤	台所用品	流し用品
P090905113	9	909	90905	378.0	284.0	洗剤	台所用品	流し用品
P090905114	9	909	90905	398.0	299.0	洗剤	台所用品	流し用品
P090905115	9	909	90905	398.0	299.0	洗剤	台所用品	流し用品
P090905116	9	909	90905	398.0	299.0	洗剤	台所用品	流し用品
P090905117	9	909	90905	398.0	299.0	洗剤	台所用品	流し用品
P090905118	9	909	90905	398.0	299.0	洗剤	台所用品	流し用品
P090905119	9	909	90905	415.0	311.0	洗剤	台所用品	流し用品
P090905120	9	909	90905	415.0	311.0	洗剤	台所用品	流し用品
P090905121	9	909	90905	460.0	345.0	洗剤	台所用品	流し用品
P090905122	9	909	90905	460.0	345.0	洗剤	台所用品	流し用品
P090905123	9	909	90905	468.0	351.0	洗剤	台所用品	流し用品
P090905124	9	909	90905	480.0	360.0	洗剤	台所用品	流し用品
P090905125	9	909	90905	490.0	368.0	洗剤	台所用品	流し用品
P090905126	9	909	90905	490.0	368.0	洗剤	台所用品	流し用品
P090905127	9	909	90905	498.0	374.0	洗剤	台所用品	流し用品
P090905128	9	909	90905	505.0	379.0	洗剤	台所用品	流し用品
P090905129	9	909	90905	520.0	390.0	洗剤	台所用品	流し用品
P090905130	9	909	90905	520.0	390.0	洗剤	台所用品	流し用品
P090905131	9	909	90905	550.0	413.0	洗剤	台所用品	流し用品
P090905132	9	909	90905	550.0	413.0	洗剤	台所用品	流し用品
P090905133	9	909	90905	550.0	413.0	洗剤	台所用品	流し用品
P090905134	9	909	90905	600.0	450.0	洗剤	台所用品	流し用品
P090905135	9	909	90905	618.0	464.0	洗剤	台所用品	流し用品
P090905136	9	909	90905	620.0	465.0	洗剤	台所用品	流し用品
P090905137	9	909	90905	620.0	465.0	洗剤	台所用品	流し用品
P090905138	9	909	90905	630.0	473.0	洗剤	台所用品	流し用品
P090905139	9	909	90905	630.0	473.0	洗剤	台所用品	流し用品
P090905140	9	909	90905	638.0	479.0	洗剤	台所用品	流し用品
P090905141	9	909	90905	638.0	479.0	洗剤	台所用品	流し用品
P090905142	9	909	90905	660.0	495.0	洗剤	台所用品	流し用品
P090905143	9	909	90905	680.0	510.0	洗剤	台所用品	流し用品
P090905144	9	909	90905	698.0	524.0	洗剤	台所用品	流し用品
P090905145	9	909	90905	745.0	559.0	洗剤	台所用品	流し用品
P090905146	9	909	90905	750.0	563.0	洗剤	台所用品	流し用品
P090905147	9	909	90905	765.0	574.0	洗剤	台所用品	流し用品
P090905148	9	909	90905	765.0	574.0	洗剤	台所用品	流し用品
P090905149	9	909	90905	765.0	574.0	洗剤	台所用品	流し用品
P090905150	9	909	90905	800.0	600.0	洗剤	台所用品	流し用品
P090905151	9	909	90905	850.0	638.0	洗剤	台所用品	流し用品
P090905152	9	909	90905	850.0	638.0	洗剤	台所用品	流し用品
P090905153	9	909	90905	880.0	660.0	洗剤	台所用品	流し用品
P090905154	9	909	90905	880.0	660.0	洗剤	台所用品	流し用品
P090905155	9	909	90905	880.0	660.0	洗剤	台所用品	流し用品
P090905156	9	909	90905	920.0	690.0	洗剤	台所用品	流し用品
P090905157	9	909	90905	935.0	701.0	洗剤	台所用品	流し用品
P090905158	9	909	90905	935.0	701.0	洗剤	台所用品	流し用品
P090905159	9	909	90905	935.0	701.0	洗剤	台所用品	流し用品
P090905160	9	909	90905	935.0	701.0	洗剤	台所用品	流し用品
P090905161	9	909	90905	1040.0	780.0	洗剤	台所用品	流し用品
P090905162	9	909	90905	1140.0	855.0	洗剤	台所用品	流し用品
P090905163	9	909	90905	1140.0	855.0	洗剤	台所用品	流し用品
P090905164	9	909	90905	1200.0	900.0	洗剤	台所用品	流し用品
P090905165	9	909	90905	1200.0	900.0	洗剤	台所用品	流し用品
P090905166	9	909	90905	1420.0	1065.0	洗剤	台所用品	流し用品
P090905167	9	909	90905	1530.0	1148.0	洗剤	台所用品	流し用品
P090905168	9	909	90905	1540.0	1155.0	洗剤	台所用品	流し用品
P090905169	9	909	90905	1780.0	1335.0	洗剤	台所用品	流し用品
P090905170	9	909	90905	1870.0	1403.0	洗剤	台所用品	流し用品
P090905171	9	909	90905	2200.0	1650.0	洗剤	台所用品	流し用品
P090905172	9	909	90905	2200.0	1650.0	洗剤	台所用品	流し用品
P090906001	9	909	90906	90.0	68.0	洗剤	台所用品	食品容器
P090906002	9	909	90906	198.0	149.0	洗剤	台所用品	食品容器
P090906003	9	909	90906	198.0	149.0	洗剤	台所用品	食品容器
P090906004	9	909	90906	270.0	203.0	洗剤	台所用品	食品容器
P090906005	9	909	90906	315.0	236.0	洗剤	台所用品	食品容器
P090906006	9	909	90906	315.0	236.0	洗剤	台所用品	食品容器
P090906007	9	909	90906	388.0	291.0	洗剤	台所用品	食品容器
P090906008	9	909	90906	398.0	299.0	洗剤	台所用品	食品容器
P090906009	9	909	90906	398.0	299.0	洗剤	台所用品	食品容器
P090906010	9	909	90906	398.0	299.0	洗剤	台所用品	食品容器
P090906011	9	909	90906	430.0	323.0	洗剤	台所用品	食品容器
P090906012	9	909	90906	630.0	473.0	洗剤	台所用品	食品容器
P090906013	9	909	90906	630.0	473.0	洗剤	台所用品	食品容器
P090906014	9	909	90906	680.0	510.0	洗剤	台所用品	食品容器
P090906015	9	909	90906	680.0	510.0	洗剤	台所用品	食品容器
P090906016	9	909	90906	710.0	533.0	洗剤	台所用品	食品容器
P090906017	9	909	90906	735.0	551.0	洗剤	台所用品	食品容器
P090906018	9	909	90906	765.0	574.0	洗剤	台所用品	食品容器
P090906019	9	909	90906	785.0	589.0	洗剤	台所用品	食品容器
P090906020	9	909	90906	798.0	599.0	洗剤	台所用品	食品容器
P090906021	9	909	90906	810.0	608.0	洗剤	台所用品	食品容器
P090906022	9	909	90906	810.0	608.0	洗剤	台所用品	食品容器
P090906023	9	909	90906	810.0	608.0	洗剤	台所用品	食品容器
P090906024	9	909	90906	880.0	660.0	洗剤	台所用品	食品容器
P090906025	9	909	90906	900.0	675.0	洗剤	台所用品	食品容器
P090906026	9	909	90906	900.0	675.0	洗剤	台所用品	食品容器
P090906027	9	909	90906	900.0	675.0	洗剤	台所用品	食品容器
P090906028	9	909	90906	1035.0	776.0	洗剤	台所用品	食品容器
P090906029	9	909	90906	1080.0	810.0	洗剤	台所用品	食品容器
P090906030	9	909	90906	1080.0	810.0	洗剤	台所用品	食品容器
P090906031	9	909	90906	1105.0	829.0	洗剤	台所用品	食品容器
P090906032	9	909	90906	1170.0	878.0	洗剤	台所用品	食品容器
P090906033	9	909	90906	1260.0	945.0	洗剤	台所用品	食品容器
P090906034	9	909	90906	1350.0	1013.0	洗剤	台所用品	食品容器
P090906035	9	909	90906	1350.0	1013.0	洗剤	台所用品	食品容器
P090906036	9	909	90906	1380.0	1035.0	洗剤	台所用品	食品容器
P090906037	9	909	90906	1440.0	1080.0	洗剤	台所用品	食品容器
P090906038	9	909	90906	1580.0	1185.0	洗剤	台所用品	食品容器
P090906039	9	909	90906	1620.0	1215.0	洗剤	台所用品	食品容器
P090906040	9	909	90906	1800.0	1350.0	洗剤	台所用品	食品容器
P090906041	9	909	90906	1800.0	1350.0	洗剤	台所用品	食品容器
P090906042	9	909	90906	2680.0	2010.0	洗剤	台所用品	食品容器
P090906043	9	909	90906	2980.0	2235.0	洗剤	台所用品	食品容器
P090906044	9	909	90906	3480.0	2610.0	洗剤	台所用品	食品容器
P090907001	9	909	90907	65.0	49.0	洗剤	台所用品	卓上用品
P090907002	9	909	90907	78.0	59.0	洗剤	台所用品	卓上用品
P090907003	9	909	90907	80.0	60.0	洗剤	台所用品	卓上用品
P090907004	9	909	90907	80.0	60.0	洗剤	台所用品	卓上用品
P090907005	9	909	90907	80.0	60.0	洗剤	台所用品	卓上用品
P090907006	9	909	90907	85.0	64.0	洗剤	台所用品	卓上用品
P090907007	9	909	90907	88.0	66.0	洗剤	台所用品	卓上用品
P090907008	9	909	90907	90.0	68.0	洗剤	台所用品	卓上用品
