product_cd,category_major_cd,category_medium_cd,category_small_cd,unit_price,unit_cost
P090205121,09,0902,090205,900,675
P090205122,09,0902,090205,900,675
P090205123,09,0902,090205,900,675
P090205124,09,0902,090205,900,675
P090205125,09,0902,090205,900,675
P090205126,09,0902,090205,900,675
P090205127,09,0902,090205,900,675
P090205128,09,0902,090205,900,675
P090205129,09,0902,090205,900,675
P090205130,09,0902,090205,950,713
P090205131,09,0902,090205,950,713
P090205132,09,0902,090205,970,728
P090205133,09,0902,090205,980,735
P090205134,09,0902,090205,980,735
P090205135,09,0902,090205,980,735
P090205136,09,0902,090205,980,735
P090205137,09,0902,090205,990,743
P090205138,09,0902,090205,990,743
P090205139,09,0902,090205,990,743
P090205140,09,0902,090205,1000,750
P090205141,09,0902,090205,1000,750
P090205142,09,0902,090205,1000,750
P090205143,09,0902,090205,1000,750
P090205144,09,0902,090205,1080,810
P090205145,09,0902,090205,1080,810
P090205146,09,0902,090205,1080,810
P090205147,09,0902,090205,1140,855
P090205148,09,0902,090205,1180,885
P090205149,09,0902,090205,1180,885
P090205150,09,0902,090205,1180,885
P090205151,09,0902,090205,1180,885
P090205152,09,0902,090205,1200,900
P090205153,09,0902,090205,1200,900
P090205154,09,0902,090205,1420,1065
P090205155,09,0902,090205,1420,1065
P090205156,09,0902,090205,1480,1110
P090205157,09,0902,090205,1500,1125
P090205158,09,0902,090205,1500,1125
P090206001,09,0902,090206,385,289
P090206002,09,0902,090206,385,289
P090206003,09,0902,090206,450,338
P090206004,09,0902,090206,580,435
P090206005,09,0902,090206,580,435
P090206006,09,0902,090206,580,435
P090206007,09,0902,090206,580,435
P090206008,09,0902,090206,580,435
P090206009,09,0902,090206,590,443
P090206010,09,0902,090206,620,465
P090206011,09,0902,090206,620,465
P090206012,09,0902,090206,620,465
P090206013,09,0902,090206,620,465
P090206014,09,0902,090206,630,473
P090206015,09,0902,090206,670,503
P090206016,09,0902,090206,670,503
P090206017,09,0902,090206,680,510
P090206018,09,0902,090206,720,540
P090206019,09,0902,090206,720,540
P090206020,09,0902,090206,720,540
P090206021,09,0902,090206,720,540
P090206022,09,0902,090206,750,563
P090206023,09,0902,090206,760,570
P090206024,09,0902,090206,760,570
P090206025,09,0902,090206,760,570
P090206026,09,0902,090206,760,570
P090206027,09,0902,090206,760,570
P090206028,09,0902,090206,760,570
P090206029,09,0902,090206,780,585
P090206030,09,0902,090206,780,585
P090206031,09,0902,090206,800,600
P090206032,09,0902,090206,800,600
P090206033,09,0902,090206,800,600
P090206034,09,0902,090206,800,600
P090206035,09,0902,090206,800,600
P090206036,09,0902,090206,810,608
P090206037,09,0902,090206,810,608
P090206038,09,0902,090206,810,608
P090206039,09,0902,090206,860,645
P090206040,09,0902,090206,880,660
P090206041,09,0902,090206,880,660
P090206042,09,0902,090206,900,675
P090206043,09,0902,090206,900,675
P090206044,09,0902,090206,900,675
P090206045,09,0902,090206,900,675
P090206046,09,0902,090206,900,675
P090206047,09,0902,090206,900,675
P090206048,09,0902,090206,900,675
P090206049,09,0902,090206,900,675
P090206050,09,0902,090206,900,675
P090206051,09,0902,090206,900,675
P090206052,09,0902,090206,900,675
P090206053,09,0902,090206,950,713
P090206054,09,0902,090206,950,713
P090206055,09,0902,090206,950,713
P090206056,09,0902,090206,950,713
P090206057,09,0902,090206,950,713
P090206058,09,0902,090206,950,713
P090206059,09,0902,090206,960,720
P090206060,09,0902,090206,980,735
P090206061,09,0902,090206,1000,750
P090206062,09,0902,090206,1000,750
P090206063,09,0902,090206,1000,750
P090206064,09,0902,090206,1000,750
P090206065,09,0902,090206,1000,750
P090206066,09,0902,090206,1050,788
P090206067,09,0902,090206,1050,788
P090206068,09,0902,090206,1100,825
P090206069,09,0902,090206,1100,825
P090206070,09,0902,090206,1100,825
P090206071,09,0902,090206,1300,975
P090206072,09,0902,090206,1300,975
P090206073,09,0902,090206,1300,975
P090301001,09,0903,090301,90,68
P090301002,09,0903,090301,90,68
P090301003,09,0903,090301,98,74
P090301004,09,0903,090301,120,90
P090301005,09,0903,090301,120,90
P090301006,09,0903,090301,135,101
P090301007,09,0903,090301,135,101
P090301008,09,0903,090301,135,101
P090301009,09,0903,090301,135,101
P090301010,09,0903,090301,135,101
P090301011,09,0903,090301,135,101
P090301012,09,0903,090301,135,101
P090301013,09,0903,090301,135,101
P090301014,09,0903,090301,135,101
P090301015,09,0903,090301,135,101
P090301016,09,0903,090301,135,101
P090301017,09,0903,090301,135,101
P090301018,09,0903,090301,145,109
P090301019,09,0903,090301,145,109
P090301020,09,0903,090301,145,109
P090301021,09,0903,090301,150,113
P090301022,09,0903,090301,150,113
P090301023,09,0903,090301,155,116
P090301024,09,0903,090301,198,149
P090301025,09,0903,090301,200,150
P090301026,09,0903,090301,210,158
P090301027,09,0903,090301,225,169
P090301028,09,0903,090301,225,169
P090301029,09,0903,090301,225,169
P090301030,09,0903,090301,225,169
P090301031,09,0903,090301,225,169
P090301032,09,0903,090301,225,169
P090301033,09,0903,090301,225,169
P090301034,09,0903,090301,225,169
P090301035,09,0903,090301,235,176
P090301036,09,0903,090301,235,176
P090301037,09,0903,090301,250,188
P090301038,09,0903,090301,250,188
P090301039,09,0903,090301,265,199
P090301040,09,0903,090301,268,201
P090301041,09,0903,090301,290,218
P090301042,09,0903,090301,300,225
P090301043,09,0903,090301,300,225
P090301044,09,0903,090301,315,236
P090301045,09,0903,090301,315,236
P090301046,09,0903,090301,315,236
P090301047,09,0903,090301,320,240
P090301048,09,0903,090301,320,240
P090301049,09,0903,090301,328,246
P090301050,09,0903,090301,328,246
P090301051,09,0903,090301,330,248
P090301052,09,0903,090301,330,248
P090301053,09,0903,090301,330,248
P090301054,09,0903,090301,330,248
P090301055,09,0903,090301,330,248
P090301056,09,0903,090301,350,263
P090301057,09,0903,090301,360,270
P090301058,09,0903,090301,360,270
P090301059,09,0903,090301,380,285
P090301060,09,0903,090301,380,285
P090301061,09,0903,090301,380,285
P090301062,09,0903,090301,430,323
P090301063,09,0903,090301,450,338
P090301064,09,0903,090301,495,371
P090301065,09,0903,090301,498,374
P090301066,09,0903,090301,500,375
P090301067,09,0903,090301,500,375
P090301068,09,0903,090301,580,435
P090301069,09,0903,090301,640,480
P090301070,09,0903,090301,680,510
P090301071,09,0903,090301,740,555
P090301072,09,0903,090301,750,563
P090301073,09,0903,090301,780,585
P090301074,09,0903,090301,800,600
P090301075,09,0903,090301,840,630
P090301076,09,0903,090301,900,675
P090301077,09,0903,090301,1780,1335
P090301078,09,0903,090301,1880,1410
P090302001,09,0903,090302,96,72
P090302002,09,0903,090302,96,72
P090302003,09,0903,090302,96,72
P090302004,09,0903,090302,96,72
P090302005,09,0903,090302,118,89
P090302006,09,0903,090302,118,89
P090302007,09,0903,090302,118,89
P090302008,09,0903,090302,118,89
P090302009,09,0903,090302,118,89
P090302010,09,0903,090302,118,89
P090302011,09,0903,090302,118,89
P090302012,09,0903,090302,118,89
P090302013,09,0903,090302,120,90
P090302014,09,0903,090302,120,90
P090302015,09,0903,090302,120,90
P090302016,09,0903,090302,120,90
P090302017,09,0903,090302,120,90
P090302018,09,0903,090302,120,90
P090302019,09,0903,090302,120,90
P090302020,09,0903,090302,120,90
P090302021,09,0903,090302,135,101
P090302022,09,0903,090302,135,101
P090302023,09,0903,090302,148,111
P090302024,09,0903,090302,148,111
P090302025,09,0903,090302,148,111
P090302026,09,0903,090302,148,111
P090302027,09,0903,090302,158,119
P090302028,09,0903,090302,160,120
P090302029,09,0903,090302,160,120
P090302030,09,0903,090302,165,124
P090302031,09,0903,090302,168,126
P090302032,09,0903,090302,178,134
P090302033,09,0903,090302,178,134
P090302034,09,0903,090302,178,134
P090302035,09,0903,090302,178,134
P090302036,09,0903,090302,180,135
P090302037,09,0903,090302,180,135
P090302038,09,0903,090302,180,135
P090302039,09,0903,090302,188,141
P090302040,09,0903,090302,188,141
P090302041,09,0903,090302,188,141
P090302042,09,0903,090302,188,141
P090302043,09,0903,090302,190,143
P090302044,09,0903,090302,195,146
P090302045,09,0903,090302,198,149
P090302046,09,0903,090302,198,149
P090302047,09,0903,090302,198,149
P090302048,09,0903,090302,198,149
P090302049,09,0903,090302,198,149
P090302050,09,0903,090302,198,149
P090302051,09,0903,090302,200,150
P090302052,09,0903,090302,200,150
P090302053,09,0903,090302,200,150
P090302054,09,0903,090302,200,150
P090302055,09,0903,090302,215,161
P090302056,09,0903,090302,215,161
P090302057,09,0903,090302,215,161
P090302058,09,0903,090302,225,169
P090302059,09,0903,090302,225,169
P090302060,09,0903,090302,225,169
P090302061,09,0903,090302,230,173
P090302062,09,0903,090302,230,173
P090302063,09,0903,090302,230,173
P090302064,09,0903,090302,230,173
P090302065,09,0903,090302,230,173
P090302066,09,0903,090302,240,180
P090302067,09,0903,090302,240,180
P090302068,09,0903,090302,240,180
P090302069,09,0903,090302,240,180
P090302070,09,0903,090302,240,180
P090302071,09,0903,090302,240,180
P090302072,09,0903,090302,240,180
P090302073,09,0903,090302,240,180
P090302074,09,0903,090302,250,188
P090302075,09,0903,090302,250,188
P090302076,09,0903,090302,250,188
P090302077,09,0903,090302,250,188
P090302078,09,0903,090302,250,188
P090302079,09,0903,090302,250,188
P090302080,09,0903,090302,250,188
P090302081,09,0903,090302,270,203
P090302082,09,0903,090302,270,203
P090302083,09,0903,090302,280,210
P090302084,09,0903,090302,280,210
P090302085,09,0903,090302,298,224
P090302086,09,0903,090302,298,224
P090302087,09,0903,090302,300,225
P090302088,09,0903,090302,300,225
P090302089,09,0903,090302,300,225
P090302090,09,0903,090302,300,225
P090302091,09,0903,090302,300,225
P090302092,09,0903,090302,300,225
P090302093,09,0903,090302,300,225
P090302094,09,0903,090302,300,225
P090302095,09,0903,090302,315,236
P090302096,09,0903,090302,328,246
P090302097,09,0903,090302,340,255
P090302098,09,0903,090302,360,270
P090302099,09,0903,090302,360,270
P090302100,09,0903,090302,380,285
P090302101,09,0903,090302,380,285
P090302102,09,0903,090302,380,285
P090302103,09,0903,090302,385,289
P090302104,09,0903,090302,398,299
P090302105,09,0903,090302,428,321
P090302106,09,0903,090302,430,323
P090302107,09,0903,090302,430,323
P090302108,09,0903,090302,430,323
P090302109,09,0903,090302,450,338
P090302110,09,0903,090302,450,338
P090302111,09,0903,090302,475,356
P090302112,09,0903,090302,475,356
P090302113,09,0903,090302,480,360
P090302114,09,0903,090302,498,374
P090302115,09,0903,090302,500,375
P090302116,09,0903,090302,980,735
P090302117,09,0903,090302,3300,2475
P090302118,09,0903,090302,6800,5100
P090303001,09,0903,090303,190,143
P090303002,09,0903,090303,190,143
P090303003,09,0903,090303,250,188
P090303004,09,0903,090303,338,254
P090303005,09,0903,090303,338,254
P090303006,09,0903,090303,340,255
P090303007,09,0903,090303,405,304
P090303008,09,0903,090303,450,338
P090303009,09,0903,090303,460,345
P090303010,09,0903,090303,460,345
P090303011,09,0903,090303,460,345
P090303012,09,0903,090303,475,356
P090303013,09,0903,090303,475,356
P090303014,09,0903,090303,495,371
P090303015,09,0903,090303,500,375
P090303016,09,0903,090303,500,375
P090303017,09,0903,090303,500,375
P090303018,09,0903,090303,580,435
P090303019,09,0903,090303,580,435
P090303020,09,0903,090303,580,435
P090303021,09,0903,090303,680,510
P090303022,09,0903,090303,680,510
P090303023,09,0903,090303,680,510
P090303024,09,0903,090303,680,510
P090303025,09,0903,090303,680,510
P090303026,09,0903,090303,750,563
P090303027,09,0903,090303,750,563
P090303028,09,0903,090303,800,600
P090303029,09,0903,090303,840,630
P090303030,09,0903,090303,1200,900
P090304001,09,0903,090304,100,75
P090304002,09,0903,090304,255,191
P090304003,09,0903,090304,360,270
P090304004,09,0903,090304,380,285
P090304005,09,0903,090304,450,338
P090304006,09,0903,090304,480,360
P090304007,09,0903,090304,600,450
P090304008,09,0903,090304,635,476
P090304009,09,0903,090304,665,499
P090304010,09,0903,090304,710,533
P090304011,09,0903,090304,740,555
P090304012,09,0903,090304,745,559
P090304013,09,0903,090304,745,559
P090304014,09,0903,090304,760,570
P090304015,09,0903,090304,760,570
P090304016,09,0903,090304,760,570
P090304017,09,0903,090304,855,641
P090304018,09,0903,090304,900,675
P090401001,09,0904,090401,80,60
P090401002,09,0904,090401,80,60
P090401003,09,0904,090401,88,66
P090401004,09,0904,090401,88,66
P090401005,09,0904,090401,98,74
P090401006,09,0904,090401,98,74
P090401007,09,0904,090401,98,74
P090401008,09,0904,090401,98,74
P090401009,09,0904,090401,98,74
P090401010,09,0904,090401,108,81
P090401011,09,0904,090401,110,83
P090401012,09,0904,090401,120,90
P090401013,09,0904,090401,120,90
P090401014,09,0904,090401,135,101
P090401015,09,0904,090401,143,107
P090401016,09,0904,090401,158,119
P090401017,09,0904,090401,180,135
P090401018,09,0904,090401,198,149
P090401019,09,0904,090401,198,149
P090401020,09,0904,090401,198,149
P090401021,09,0904,090401,225,169
P090401022,09,0904,090401,238,179
P090401023,09,0904,090401,250,188
P090401024,09,0904,090401,298,224
P090401025,09,0904,090401,298,224
P090401026,09,0904,090401,338,254
P090401027,09,0904,090401,360,270
P090401028,09,0904,090401,375,281
P090401029,09,0904,090401,375,281
P090401030,09,0904,090401,375,281
P090401031,09,0904,090401,380,285
P090401032,09,0904,090401,380,285
P090401033,09,0904,090401,398,299
P090401034,09,0904,090401,398,299
P090401035,09,0904,090401,398,299
P090401036,09,0904,090401,438,329
P090401037,09,0904,090401,480,360
P090401038,09,0904,090401,480,360
P090401039,09,0904,090401,488,366
P090401040,09,0904,090401,498,374
P090401041,09,0904,090401,498,374
P090401042,09,0904,090401,580,435
P090401043,09,0904,090401,580,435
P090401044,09,0904,090401,715,536
P090401045,09,0904,090401,740,555
P090401046,09,0904,090401,765,574
P090402001,09,0904,090402,135,101
P090402002,09,0904,090402,198,149
P090402003,09,0904,090402,208,156
P090402004,09,0904,090402,386,290
P090402005,09,0904,090402,435,326
P090403001,09,0904,090403,248,186
P090403002,09,0904,090403,253,190
P090403003,09,0904,090403,265,199
P090403004,09,0904,090403,275,206
P090403005,09,0904,090403,275,206
P090403006,09,0904,090403,278,209
P090403007,09,0904,090403,288,216
P090403008,09,0904,090403,498,374
P090403009,09,0904,090403,498,374
P090403010,09,0904,090403,498,374
P090403011,09,0904,090403,650,488
P090403012,09,0904,090403,730,548
P090403013,09,0904,090403,730,548
P090403014,09,0904,090403,748,561
P090403015,09,0904,090403,748,561
P090403016,09,0904,090403,765,574
P090404001,09,0904,090404,110,83
P090404002,09,0904,090404,120,90
P090404003,09,0904,090404,140,105
P090404004,09,0904,090404,250,188
P090404005,09,0904,090404,288,216
P090404006,09,0904,090404,290,218
P090404007,09,0904,090404,398,299
P090404008,09,0904,090404,498,374
P090404009,09,0904,090404,500,375
P090404010,09,0904,090404,548,411
P090404011,09,0904,090404,580,435
P090404012,09,0904,090404,585,439
P090404013,09,0904,090404,585,439
P090404014,09,0904,090404,630,473
P090404015,09,0904,090404,690,518
P090404016,09,0904,090404,745,559
P090404017,09,0904,090404,880,660
P090404018,09,0904,090404,980,735
P090404019,09,0904,090404,980,735
P090404020,09,0904,090404,1080,810
P090404021,09,0904,090404,1230,923
P090404022,09,0904,090404,1230,923
P090404023,09,0904,090404,1380,1035
P090404024,09,0904,090404,1390,1043
P090404025,09,0904,090404,1585,1189
P090404026,09,0904,090404,1585,1189
P090404027,09,0904,090404,1600,1200
P090404028,09,0904,090404,1600,1200
P090404029,09,0904,090404,1880,1410
P090404030,09,0904,090404,1880,1410
P090404031,09,0904,090404,1880,1410
P090404032,09,0904,090404,1880,1410
P090404033,09,0904,090404,1880,1410
P090404034,09,0904,090404,1880,1410
P090404035,09,0904,090404,1880,1410
P090404036,09,0904,090404,1980,1485
P090404037,09,0904,090404,1980,1485
P090404038,09,0904,090404,1980,1485
P090404039,09,0904,090404,1980,1485
P090404040,09,0904,090404,1980,1485
P090404041,09,0904,090404,1980,1485
P090404042,09,0904,090404,1980,1485
P090404043,09,0904,090404,2180,1635
P090404044,09,0904,090404,2180,1635
P090404045,09,0904,090404,2180,1635
P090404046,09,0904,090404,2180,1635
P090404047,09,0904,090404,2280,1710
P090404048,09,0904,090404,2280,1710
P090404049,09,0904,090404,2280,1710
P090404050,09,0904,090404,2280,1710
P090404051,09,0904,090404,2290,1718
P090404052,09,0904,090404,2290,1718
P090404053,09,0904,090404,2290,1718
P090404054,09,0904,090404,2290,1718
P090404055,09,0904,090404,2290,1718
P090404056,09,0904,090404,2290,1718
P090404057,09,0904,090404,2300,1725
P090404058,09,0904,090404,2300,1725
P090404059,09,0904,090404,2380,1785
P090404060,09,0904,090404,2380,1785
P090404061,09,0904,090404,2580,1935
P090404062,09,0904,090404,2580,1935
P090404063,09,0904,090404,2580,1935
P090404064,09,0904,090404,2580,1935
P090404065,09,0904,090404,2580,1935
P090404066,09,0904,090404,2580,1935
P090404067,09,0904,090404,2600,1950
P090404068,09,0904,090404,2600,1950
P090404069,09,0904,090404,2680,2010
P090404070,09,0904,090404,2680,2010
P090404071,09,0904,090404,2680,2010
P090404072,09,0904,090404,2680,2010
P090404073,09,0904,090404,2780,2085
P090404074,09,0904,090404,2980,2235
P090404075,09,0904,090404,2980,2235
P090404076,09,0904,090404,2980,2235
P090404077,09,0904,090404,2980,2235
P090404078,09,0904,090404,4800,3600
P090404079,09,0904,090404,4800,3600
P090404080,09,0904,090404,4900,3675
P090404081,09,0904,090404,4900,3675
P090405001,09,0904,090405,200,150
P090405002,09,0904,090405,283,212
P090405003,09,0904,090405,980,735
P090405004,09,0904,090405,2500,1875
P090701001,09,0907,090701,98,74
P090701002,09,0907,090701,230,173
P090701003,09,0907,090701,238,179
P090701004,09,0907,090701,240,180
P090701005,09,0907,090701,298,224
P090701006,09,0907,090701,298,224
P090701007,09,0907,090701,298,224
P090701008,09,0907,090701,298,224
P090701009,09,0907,090701,348,261
P090701010,09,0907,090701,348,261
P090701011,09,0907,090701,360,270
P090701012,09,0907,090701,398,299
P090701013,09,0907,090701,398,299
P090701014,09,0907,090701,398,299
P090701015,09,0907,090701,398,299
P090701016,09,0907,090701,398,299
P090701017,09,0907,090701,398,299
P090701018,09,0907,090701,398,299
P090701019,09,0907,090701,398,299
P090701020,09,0907,090701,398,299
P090701021,09,0907,090701,398,299
P090701022,09,0907,090701,398,299
P090701023,09,0907,090701,398,299
P090701024,09,0907,090701,430,323
P090701025,09,0907,090701,448,336
P090701026,09,0907,090701,448,336
P090701027,09,0907,090701,450,338
P090701028,09,0907,090701,450,338
P090701029,09,0907,090701,480,360
P090701030,09,0907,090701,498,374
P090701031,09,0907,090701,498,374
P090701032,09,0907,090701,498,374
P090701033,09,0907,090701,498,374
P090701034,09,0907,090701,498,374
P090701035,09,0907,090701,498,374
P090701036,09,0907,090701,498,374
P090701037,09,0907,090701,498,374
P090701038,09,0907,090701,538,404
P090701039,09,0907,090701,540,405
P090701040,09,0907,090701,548,411
P090701041,09,0907,090701,580,435
P090701042,09,0907,090701,580,435
P090701043,09,0907,090701,580,435
P090701044,09,0907,090701,598,449
P090701045,09,0907,090701,598,449
P090701046,09,0907,090701,598,449
P090701047,09,0907,090701,680,510
P090701048,09,0907,090701,680,510
P090701049,09,0907,090701,680,510
P090701050,09,0907,090701,680,510
P090701051,09,0907,090701,748,561
P090701052,09,0907,090701,780,585
P090701053,09,0907,090701,780,585
P090701054,09,0907,090701,780,585
P090701055,09,0907,090701,780,585
P090701056,09,0907,090701,780,585
P090701057,09,0907,090701,780,585
P090701058,09,0907,090701,830,623
P090701059,09,0907,090701,838,629
P090701060,09,0907,090701,850,638
P090701061,09,0907,090701,850,638
P090701062,09,0907,090701,880,660
P090701063,09,0907,090701,880,660
P090701064,09,0907,090701,880,660
P090701065,09,0907,090701,880,660
P090701066,09,0907,090701,880,660
P090701067,09,0907,090701,880,660
P090701068,09,0907,090701,880,660
P090701069,09,0907,090701,980,735
P090701070,09,0907,090701,980,735
P090701071,09,0907,090701,980,735
P090701072,09,0907,090701,980,735
P090701073,09,0907,090701,980,735
P090701074,09,0907,090701,980,735
P090701075,09,0907,090701,980,735
P090701076,09,0907,090701,980,735
P090701077,09,0907,090701,980,735
P090701078,09,0907,090701,1180,885
P090701079,09,0907,090701,1280,960
P090701080,09,0907,090701,1280,960
P090701081,09,0907,090701,1280,960
P090701082,09,0907,090701,1280,960
P090701083,09,0907,090701,1380,1035
P090701084,09,0907,090701,1380,1035
P090701085,09,0907,090701,1380,1035
P090701086,09,0907,090701,1380,1035
P090702001,09,0907,090702,145,109
P090702002,09,0907,090702,150,113
P090702003,09,0907,090702,185,139
P090702004,09,0907,090702,230,173
P090702005,09,0907,090702,238,179
P090702006,09,0907,090702,245,184
P090702007,09,0907,090702,285,214
P090702008,09,0907,090702,298,224
P090702009,09,0907,090702,320,240
P090702010,09,0907,090702,325,244
P090702011,09,0907,090702,325,244
P090702012,09,0907,090702,325,244
P090702013,09,0907,090702,350,263
P090702014,09,0907,090702,398,299
P090702015,09,0907,090702,440,330
P090702016,09,0907,090702,450,338
P090702017,09,0907,090702,455,341
P090702018,09,0907,090702,460,345
P090702019,09,0907,090702,468,351
P090702020,09,0907,090702,468,351
P090702021,09,0907,090702,468,351
P090702022,09,0907,090702,490,368
P090702023,09,0907,090702,510,383
P090702024,09,0907,090702,510,383
P090702025,09,0907,090702,510,383
P090702026,09,0907,090702,510,383
P090702027,09,0907,090702,535,401
P090702028,09,0907,090702,535,401
P090702029,09,0907,090702,580,435
P090702030,09,0907,090702,598,449
P090702031,09,0907,090702,598,449
P090702032,09,0907,090702,680,510
P090702033,09,0907,090702,750,563
P090702034,09,0907,090702,780,585
P090702035,09,0907,090702,800,600
P090702036,09,0907,090702,800,600
P090702037,09,0907,090702,810,608
P090702038,09,0907,090702,850,638
P090702039,09,0907,090702,850,638
P090702040,09,0907,090702,880,660
P090702041,09,0907,090702,880,660
P090702042,09,0907,090702,890,668
P090702043,09,0907,090702,935,701
P090702044,09,0907,090702,980,735
P090702045,09,0907,090702,980,735
P090702046,09,0907,090702,1100,825
P090702047,09,0907,090702,1170,878
P090702048,09,0907,090702,1180,885
P090702049,09,0907,090702,1280,960
P090702050,09,0907,090702,1450,1088
P090703001,09,0907,090703,180,135
P090703002,09,0907,090703,180,135
P090703003,09,0907,090703,198,149
P090703004,09,0907,090703,198,149
P090703005,09,0907,090703,210,158
P090703006,09,0907,090703,220,165
P090703007,09,0907,090703,220,165
P090703008,09,0907,090703,220,165
P090703009,09,0907,090703,225,169
P090703010,09,0907,090703,230,173
P090703011,09,0907,090703,230,173
P090703012,09,0907,090703,230,173
P090703013,09,0907,090703,248,186
P090703014,09,0907,090703,258,194
P090703015,09,0907,090703,258,194
P090703016,09,0907,090703,258,194
P090703017,09,0907,090703,258,194
P090703018,09,0907,090703,258,194
P090703019,09,0907,090703,258,194
P090703020,09,0907,090703,258,194
P090703021,09,0907,090703,268,201
P090703022,09,0907,090703,278,209
P090703023,09,0907,090703,280,210
P090703024,09,0907,090703,298,224
P090703025,09,0907,090703,298,224
P090703026,09,0907,090703,298,224
P090703027,09,0907,090703,315,236
P090703028,09,0907,090703,315,236
P090703029,09,0907,090703,320,240
P090703030,09,0907,090703,340,255
P090703031,09,0907,090703,345,259
P090703032,09,0907,090703,345,259
P090703033,09,0907,090703,350,263
P090703034,09,0907,090703,350,263
P090703035,09,0907,090703,350,263
P090703036,09,0907,090703,350,263
P090703037,09,0907,090703,350,263
P090703038,09,0907,090703,350,263
P090703039,09,0907,090703,350,263
P090703040,09,0907,090703,350,263
P090703041,09,0907,090703,350,263
P090703042,09,0907,090703,350,263
P090703043,09,0907,090703,350,263
P090703044,09,0907,090703,360,270
P090703045,09,0907,090703,360,270
P090703046,09,0907,090703,360,270
P090703047,09,0907,090703,360,270
P090703048,09,0907,090703,380,285
P090703049,09,0907,090703,380,285
P090703050,09,0907,090703,380,285
P090703051,09,0907,090703,390,293
P090703052,09,0907,090703,395,296
P090703053,09,0907,090703,395,296
P090703054,09,0907,090703,395,296
P090703055,09,0907,090703,395,296
P090703056,09,0907,090703,398,299
P090703057,09,0907,090703,398,299
P090703058,09,0907,090703,398,299
P090703059,09,0907,090703,398,299
P090703060,09,0907,090703,398,299
P090703061,09,0907,090703,398,299
P090703062,09,0907,090703,420,315
P090703063,09,0907,090703,430,323
P090703064,09,0907,090703,468,351
P090703065,09,0907,090703,490,368
P090703066,09,0907,090703,495,371
P090703067,09,0907,090703,498,374
P090703068,09,0907,090703,498,374
P090703069,09,0907,090703,578,434
P090703070,09,0907,090703,578,434
P090703071,09,0907,090703,580,435
P090703072,09,0907,090703,598,449
P090703073,09,0907,090703,610,458
P090703074,09,0907,090703,650,488
P090703075,09,0907,090703,650,488
P090703076,09,0907,090703,680,510
P090703077,09,0907,090703,680,510
P090703078,09,0907,090703,680,510
P090703079,09,0907,090703,840,630
P090703080,09,0907,090703,860,645
P090703081,09,0907,090703,1100,825
P090703082,09,0907,090703,1300,975
P090704001,09,0907,090704,148,111
P090704002,09,0907,090704,188,141
P090704003,09,0907,090704,188,141
P090704004,09,0907,090704,188,141
P090704005,09,0907,090704,198,149
P090704006,09,0907,090704,198,149
P090704007,09,0907,090704,198,149
P090704008,09,0907,090704,198,149
P090704009,09,0907,090704,220,165
P090704010,09,0907,090704,220,165
P090704011,09,0907,090704,220,165
P090704012,09,0907,090704,220,165
P090704013,09,0907,090704,220,165
P090704014,09,0907,090704,220,165
P090704015,09,0907,090704,220,165
P090704016,09,0907,090704,220,165
P090704017,09,0907,090704,225,169
P090704018,09,0907,090704,225,169
P090704019,09,0907,090704,225,169
P090704020,09,0907,090704,225,169
P090704021,09,0907,090704,225,169
P090704022,09,0907,090704,225,169
P090704023,09,0907,090704,225,169
P090704024,09,0907,090704,225,169
P090704025,09,0907,090704,225,169
P090704026,09,0907,090704,225,169
P090704027,09,0907,090704,230,173
P090704028,09,0907,090704,230,173
P090704029,09,0907,090704,230,173
P090704030,09,0907,090704,230,173
P090704031,09,0907,090704,230,173
P090704032,09,0907,090704,230,173
P090704033,09,0907,090704,238,179
P090704034,09,0907,090704,238,179
P090704035,09,0907,090704,238,179
P090704036,09,0907,090704,238,179
P090704037,09,0907,090704,238,179
P090704038,09,0907,090704,238,179
P090704039,09,0907,090704,238,179
P090704040,09,0907,090704,238,179
P090704041,09,0907,090704,240,180
P090704042,09,0907,090704,240,180
P090704043,09,0907,090704,240,180
P090704044,09,0907,090704,240,180
P090704045,09,0907,090704,240,180
P090704046,09,0907,090704,248,186
P090704047,09,0907,090704,248,186
P090704048,09,0907,090704,248,186
P090704049,09,0907,090704,260,195
P090704050,09,0907,090704,260,195
P090704051,09,0907,090704,260,195
P090704052,09,0907,090704,268,201
P090704053,09,0907,090704,268,201
P090704054,09,0907,090704,268,201
P090704055,09,0907,090704,268,201
P090704056,09,0907,090704,268,201
P090704057,09,0907,090704,280,210
P090704058,09,0907,090704,280,210
P090704059,09,0907,090704,280,210
P090704060,09,0907,090704,285,214
P090704061,09,0907,090704,285,214
P090704062,09,0907,090704,288,216
P090704063,09,0907,090704,288,216
P090704064,09,0907,090704,288,216
P090704065,09,0907,090704,290,218
P090704066,09,0907,090704,290,218
P090704067,09,0907,090704,290,218
P090704068,09,0907,090704,290,218
P090704069,09,0907,090704,290,218
P090704070,09,0907,090704,290,218
P090704071,09,0907,090704,298,224
P090704072,09,0907,090704,298,224
P090704073,09,0907,090704,298,224
P090704074,09,0907,090704,298,224
P090704075,09,0907,090704,298,224
P090704076,09,0907,090704,300,225
P090704077,09,0907,090704,300,225
P090704078,09,0907,090704,300,225
P090704079,09,0907,090704,300,225
P090704080,09,0907,090704,300,225
P090704081,09,0907,090704,300,225
P090704082,09,0907,090704,300,225
P090704083,09,0907,090704,328,246
P090704084,09,0907,090704,328,246
P090704085,09,0907,090704,328,246
